customer_id,recency,frequency,total_revenue,customer_segment
029617802319560280,89,1,70.84,Cliente en Riesgo
4755168908070236728,333,1,70.84,Cliente Perdido
310809961260136971,327,1,70.84,Cliente Perdido
3183822495344470855,324,1,70.82,Cliente Perdido
3222681460709008330,61,1,70.81,Cliente en Riesgo
6823900200556222450,76,1,70.77,Cliente en Riesgo
5296297372596099151,18,1,70.76,Cliente Activo
0848982617971056765,321,1,70.75,Cliente Perdido
3877662166463811188,113,1,70.75,Cliente en Riesgo
5566679994266805984,106,1,70.7,Cliente en Riesgo
4957726121513589856,88,1,70.7,Cliente en Riesgo
7488710348710523001,187,1,70.7,Cliente Perdido
8284521095885214097,119,1,70.68,Cliente en Riesgo
1759399397245145519,307,1,70.6,Cliente Perdido
1978060402738405098,48,1,70.59,Cliente Activo
8545209036610253088,130,1,70.59,Cliente Perdido
9155733677303509015,236,1,70.58,Cliente Perdido
5302602900050864654,230,2,70.570000000000007,Cliente Perdido
4740059017723921254,155,1,70.56,Cliente Perdido
1578983142002266044,48,2,70.56,Cliente Activo
1393633173328801040,3,1,70.55,Cliente Activo
5763778291499877019,336,1,70.55,Cliente Perdido
7371041490532738587,36,1,70.52,Cliente Activo
4332781117641254031,14,1,70.49,Cliente Activo
4184664037098530012,344,1,70.48,Cliente Perdido
9729747258221015409,354,1,70.45,Cliente Perdido
8932337508272506639,343,1,70.45,Cliente Perdido
9909403981445501787,91,1,70.4,Cliente en Riesgo
5972468163034098276,267,1,70.38,Cliente Perdido
7068061647475096007,53,1,70.38,Cliente Activo
7587148992661482087,250,1,70.37,Cliente Perdido
7334131787094252765,44,1,70.35,Cliente Activo
6721635105403068573,350,1,70.31,Cliente Perdido
7122506252281971882,96,1,70.26,Cliente en Riesgo
5395170919790371071,117,1,70.25,Cliente en Riesgo
8848326438758712018,69,1,70.22,Cliente en Riesgo
3297507461939386970,56,1,70.22,Cliente Activo
9192050658112953220,309,2,70.2,Cliente Perdido
2574179535153856621,90,1,70.18,Cliente en Riesgo
6002089299065068862,92,1,70.18,Cliente en Riesgo
4489469345873839091,95,1,70.18,Cliente en Riesgo
6658065818028361552,96,1,70.18,Cliente en Riesgo
7345128727363764298,165,1,70.18,Cliente Perdido
9893747990452034103,82,1,70.18,Cliente en Riesgo
4535350832012629526,267,1,70.17,Cliente Perdido
9664089506613891955,360,1,70.1,Cliente Perdido
2108070425798338553,51,1,69.98,Cliente Activo
0211945437070044601,296,1,69.98,Cliente Perdido
8436822453341818983,141,1,69.98,Cliente Perdido
6463910848287283554,126,1,69.97,Cliente Perdido
9116179941398163691,222,1,69.97,Cliente Perdido
944798354555847366,218,1,69.96,Cliente Perdido
4199946232412788468,64,1,69.96,Cliente en Riesgo
5828638042083405599,179,1,69.95,Cliente Perdido
2033149648526352722,233,1,69.92,Cliente Perdido
541801617495136574,279,1,69.77,Cliente Perdido
2571702649159032063,91,1,69.77,Cliente en Riesgo
1082276625176351939,155,1,69.76,Cliente Perdido
3802905913750930180,279,1,69.76,Cliente Perdido
9732382276114221984,102,1,69.74,Cliente en Riesgo
9471233281786880311,287,1,69.7,Cliente Perdido
6332431001963915083,351,2,69.669999999999987,Cliente Perdido
6861967258484656845,19,1,69.66,Cliente Activo
1924849965126842610,336,1,69.62,Cliente Perdido
5169652935694684763,95,1,69.59,Cliente en Riesgo
4674060299220423324,69,1,69.59,Cliente en Riesgo
0909158646354924303,147,1,69.59,Cliente Perdido
5535488940465065287,131,1,69.57,Cliente Perdido
3855340022292429663,267,1,69.57,Cliente Perdido
1716600198046366985,307,1,69.57,Cliente Perdido
2973611363966262012,224,1,69.56,Cliente Perdido
2620101459148830872,153,1,69.56,Cliente Perdido
6706297480707515973,88,1,69.56,Cliente en Riesgo
3532463620992915742,152,1,69.56,Cliente Perdido
4080275155760695849,119,1,69.46,Cliente en Riesgo
0291161766415927075,152,1,69.45,Cliente Perdido
6764771330832517063,133,1,69.36,Cliente Perdido
0952431652165663617,354,1,69.36,Cliente Perdido
8964370317018374549,232,1,69.36,Cliente Perdido
2778312825087268268,76,1,69.36,Cliente en Riesgo
3317903560139792360,238,1,69.27,Cliente Perdido
7730778110265788269,11,1,69.26,Cliente Activo
2625348375324306671,350,1,69.23,Cliente Perdido
020153652546549774,348,1,69.22,Cliente Perdido
0237572851648543104,76,1,69.2,Cliente en Riesgo
9654830487352643520,95,1,69.18,Cliente en Riesgo
2935403605807774309,95,1,69.18,Cliente en Riesgo
4744180009883384959,95,1,69.18,Cliente en Riesgo
689759983033395274,92,1,69.18,Cliente en Riesgo
2602171406058495760,91,1,69.18,Cliente en Riesgo
3671103606125826887,95,1,69.18,Cliente en Riesgo
8198644197116666636,91,1,69.18,Cliente en Riesgo
1028027052924107685,35,1,69.18,Cliente Activo
0372741889888882659,14,1,69.17,Cliente Activo
0862593861789084986,28,1,69.14,Cliente Activo
6932737592368590436,67,1,69.08,Cliente en Riesgo
404597489263781955,349,1,69.07,Cliente Perdido
5793548802534178170,260,1,68.99,Cliente Perdido
07943880251511904,232,1,68.99,Cliente Perdido
4771214490771394294,228,1,68.99,Cliente Perdido
0116189328741483178,153,1,68.99,Cliente Perdido
959901135395206593,230,1,68.99,Cliente Perdido
5146868229604959703,250,1,68.99,Cliente Perdido
9350198009120928098,130,1,68.99,Cliente Perdido
6446257332258577906,116,1,68.99,Cliente en Riesgo
7758585801799209122,238,1,68.99,Cliente Perdido
7737545548847540539,240,1,68.98,Cliente Perdido
9779316034185036780,247,1,68.98,Cliente Perdido
3779052441133019116,303,1,68.98,Cliente Perdido
7778824028479625662,125,1,68.98,Cliente Perdido
9989256027389985761,275,1,68.98,Cliente Perdido
3026368959159738546,168,1,68.97,Cliente Perdido
8947946498901524856,176,1,68.97,Cliente Perdido
9792836485846811388,69,1,68.97,Cliente en Riesgo
867893765969479440,102,1,68.97,Cliente en Riesgo
4633520197382116286,78,1,68.97,Cliente en Riesgo
6792032727178228496,273,1,68.96,Cliente Perdido
2403345588327549111,282,1,68.96,Cliente Perdido
3756873695566365595,134,1,68.96,Cliente Perdido
8096379746481186433,348,1,68.96,Cliente Perdido
3530859499206479968,232,1,68.96,Cliente Perdido
0139838509739212862,309,1,68.95,Cliente Perdido
3015499115013703694,116,1,68.94,Cliente en Riesgo
6949619191008849058,294,1,68.92,Cliente Perdido
7238957550100913049,348,1,68.88,Cliente Perdido
9253755615213751082,239,1,68.87,Cliente Perdido
5579963663237944825,288,1,68.78,Cliente Perdido
539181992389988672,80,1,68.78,Cliente en Riesgo
2522184112201185014,294,1,68.78,Cliente Perdido
7336999582235222237,124,1,68.76,Cliente Perdido
9333802179902056601,95,1,68.74,Cliente en Riesgo
3427485014990856593,345,1,68.66,Cliente Perdido
1453691519754231663,109,1,68.6,Cliente en Riesgo
426890790154936586,62,1,68.59,Cliente en Riesgo
7183850423980283722,237,1,68.58,Cliente Perdido
6553890260973501420,260,1,68.56,Cliente Perdido
4596484910104126355,239,1,68.56,Cliente Perdido
3389857819205176144,196,1,68.54,Cliente Perdido
5608846889969953752,348,1,68.48,Cliente Perdido
485451635785646273,357,1,68.45,Cliente Perdido
0802213573857061957,341,1,68.39,Cliente Perdido
2913067759054132692,146,1,68.37,Cliente Perdido
1459034960484063296,97,1,68.19,Cliente en Riesgo
3702504149982325265,8,1,68.19,Cliente Activo
3300270774997102814,16,1,68.19,Cliente Activo
0349098195293316395,141,1,68.19,Cliente Perdido
1121666835600584671,95,1,68.18,Cliente en Riesgo
7241918462963988042,95,1,68.18,Cliente en Riesgo
3003781131878505230,90,1,68.18,Cliente en Riesgo
4669628548646471061,88,1,68.18,Cliente en Riesgo
6481748736257427496,92,1,68.18,Cliente en Riesgo
4684616426602504491,294,1,68.17,Cliente Perdido
4462569127423521108,21,1,68.17,Cliente Activo
2686617890416738717,267,1,68.17,Cliente Perdido
2018356319850533895,96,1,68.16,Cliente en Riesgo
1741172694620038876,3,1,68.15,Cliente Activo
9019931627162740191,287,1,68.1,Cliente Perdido
8021862140607876556,88,1,68.05,Cliente en Riesgo
4616794579619589934,265,1,68.04,Cliente Perdido
707174453609697560,241,1,67.99,Cliente Perdido
1502922485907270332,71,1,67.99,Cliente en Riesgo
8379929056656388083,216,1,67.99,Cliente Perdido
6932673168120406334,278,1,67.99,Cliente Perdido
9323069406687793647,186,1,67.99,Cliente Perdido
6974476474190004026,27,1,67.99,Cliente Activo
3119753230515283152,228,2,67.98,Cliente Perdido
0431557134723843230,37,1,67.98,Cliente Activo
7183073463207684020,242,1,67.98,Cliente Perdido
4822424580888281003,119,1,67.97,Cliente en Riesgo
1113552768823939609,98,1,67.97,Cliente en Riesgo
4774637035965571033,132,2,67.97,Cliente Perdido
0045204488424585972,116,1,67.97,Cliente en Riesgo
5569275433551045400,30,1,67.97,Cliente Activo
1811633901162134575,315,1,67.97,Cliente Perdido
198403235748042235,243,1,67.96,Cliente Perdido
4969287766057721513,319,1,67.96,Cliente Perdido
5621966103011693855,163,1,67.96,Cliente Perdido
0453417896500580053,229,1,67.96,Cliente Perdido
5576035049116841174,240,1,67.96,Cliente Perdido
4996510286543496531,303,1,67.95,Cliente Perdido
1964064266327682396,324,1,67.95,Cliente Perdido
5817093760700950261,246,1,67.95,Cliente Perdido
2396255136764683002,28,1,67.94,Cliente Activo
7764475341358829145,257,1,67.93,Cliente Perdido
6096515321705376059,96,1,67.91,Cliente en Riesgo
5187692235197224679,63,1,67.8,Cliente en Riesgo
5286140759452921849,97,1,67.69,Cliente en Riesgo
7505999967306814340,50,1,67.65,Cliente Activo
2906498737565159529,293,1,67.6,Cliente Perdido
7608996347103620557,105,1,67.59,Cliente en Riesgo
8982077970907117437,126,1,67.59,Cliente Perdido
9280788141225702561,50,1,67.58,Cliente Activo
7896369965230790406,319,1,67.48,Cliente Perdido
6364019453242350081,246,1,67.47,Cliente Perdido
1655308906576481640,222,1,67.46,Cliente Perdido
5675405939347398013,239,1,67.46,Cliente Perdido
4801984490554009154,329,1,67.44,Cliente Perdido
9438258078214082431,310,1,67.4,Cliente Perdido
8708542801178892943,87,1,67.38,Cliente en Riesgo
2632736218325663963,362,1,67.38,Cliente Perdido
7495862194798259656,89,1,67.38,Cliente en Riesgo
0464364196228560484,77,1,67.37,Cliente en Riesgo
5921438305564932958,231,1,67.36,Cliente Perdido
8801662579253848745,112,1,67.36,Cliente en Riesgo
7470318193219952463,259,1,67.36,Cliente Perdido
2543259814271575260,90,1,67.09,Cliente en Riesgo
2615253560882573611,138,1,67.09,Cliente Perdido
277630796350055956,34,1,67.07,Cliente Activo
8710915219052042502,75,1,67.06,Cliente en Riesgo
318787809582411406,303,1,66.99,Cliente Perdido
1056878480433332365,239,1,66.99,Cliente Perdido
6423525167201014646,161,1,66.99,Cliente Perdido
1338395065492103820,264,1,66.99,Cliente Perdido
7595424386639223686,219,1,66.99,Cliente Perdido
1205811658742251528,102,1,66.99,Cliente en Riesgo
4655118610930382512,160,1,66.99,Cliente Perdido
9938760478533661623,251,1,66.98,Cliente Perdido
9998996003043230595,258,1,66.98,Cliente Perdido
6563130963865137516,125,2,66.98,Cliente Perdido
269585902888060045,153,1,66.98,Cliente Perdido
7400153334064056683,213,1,66.98,Cliente Perdido
2061193526205671721,219,2,66.97,Cliente Perdido
0244766556983704128,269,1,66.96,Cliente Perdido
3276827132145527043,137,2,66.95,Cliente Perdido
6886733039051258034,235,1,66.95,Cliente Perdido
6997260560132631354,8,1,66.94,Cliente Activo
1273085493567446879,337,1,66.91,Cliente Perdido
0831511922986457407,365,1,66.9,Cliente Perdido
5431240026017459443,237,1,66.9,Cliente Perdido
5774321029448220916,21,1,66.89,Cliente Activo
8846681432728347342,41,1,66.89,Cliente Activo
3736964846520654455,21,1,66.84,Cliente Activo
3964580077088132526,162,2,66.79,Cliente Perdido
1712066703099487652,11,1,66.78,Cliente Activo
7547767069516152606,239,1,66.78,Cliente Perdido
1191867645626375150,93,1,66.78,Cliente en Riesgo
4072923826675534025,103,1,66.76,Cliente en Riesgo
944996758495906062,83,1,66.7,Cliente en Riesgo
2218435795495225691,356,1,66.6,Cliente Perdido
1533016242418481907,176,1,66.58,Cliente Perdido
1007381091974850784,167,1,66.57,Cliente Perdido
7035655888631728269,205,1,66.56,Cliente Perdido
4408476978270760703,264,1,66.56,Cliente Perdido
6529261967068003894,276,1,66.56,Cliente Perdido
5115425218426457773,143,1,66.55,Cliente Perdido
4788403189075258589,162,1,66.55,Cliente Perdido
9786438806019918915,44,1,66.54,Cliente Activo
9017631944623076688,301,1,66.52,Cliente Perdido
6161008346911953801,349,1,66.52,Cliente Perdido
0006911334202687206,14,1,66.5,Cliente Activo
2424819170621600503,348,1,66.48,Cliente Perdido
9193930054101057748,124,2,66.37,Cliente Perdido
4615176639539455551,302,1,66.36,Cliente Perdido
8882815059081298260,350,1,66.35,Cliente Perdido
9440207305045075925,360,1,66.31,Cliente Perdido
9363688388068627633,357,1,66.19,Cliente Perdido
5552453019078254306,25,1,66.18,Cliente Activo
2878705560928214760,281,1,66.18,Cliente Perdido
8134897928460794661,348,1,66.16,Cliente Perdido
2309238113635199012,322,1,66.1,Cliente Perdido
2188006650672514912,356,1,66.09,Cliente Perdido
9624104127022444576,358,1,66.04,Cliente Perdido
6238089889459333091,1,2,66.0,Cliente Leal
5677740195938501149,239,1,65.99,Cliente Perdido
3657728344837138607,162,1,65.99,Cliente Perdido
445196580526849660,261,1,65.99,Cliente Perdido
0076529729049367813,223,1,65.99,Cliente Perdido
9635342124483085641,124,1,65.99,Cliente Perdido
8303034258831697366,56,1,65.99,Cliente Activo
3831723766212483216,179,1,65.99,Cliente Perdido
3424108581759376667,207,1,65.99,Cliente Perdido
5381050713444161214,306,1,65.99,Cliente Perdido
2773216167322949918,269,1,65.99,Cliente Perdido
5887849058822875277,272,2,65.98,Cliente Perdido
1285811160522710067,192,2,65.98,Cliente Perdido
1806006534240481243,49,1,65.98,Cliente Activo
9044444019630799818,232,2,65.97,Cliente Perdido
6562556317275656403,309,1,65.97,Cliente Perdido
9701061368030628353,295,1,65.96,Cliente Perdido
3397610502524811924,60,1,65.96,Cliente en Riesgo
69563023975860043,285,2,65.95,Cliente Perdido
4478479912827632829,310,1,65.94,Cliente Perdido
0815303383277659803,228,1,65.94,Cliente Perdido
7586960751046029408,324,1,65.91,Cliente Perdido
983622469844382741,21,1,65.89,Cliente Activo
4136075982495833616,68,1,65.88,Cliente en Riesgo
8322693232285500367,172,1,65.85,Cliente Perdido
1661905858765979960,41,1,65.79,Cliente Activo
8057532275605267740,111,1,65.78,Cliente en Riesgo
061548717459564263,73,1,65.77,Cliente en Riesgo
1337744272385974839,42,1,65.77,Cliente Activo
7152313806704388410,90,1,65.75,Cliente en Riesgo
628121127521169790,38,1,65.73,Cliente Activo
2141032560407740130,7,1,65.7,Cliente Activo
784525939227851603,361,1,65.69,Cliente Perdido
2009706373973411398,231,1,65.69,Cliente Perdido
6797720832813064736,95,1,65.66,Cliente en Riesgo
1125612233191187838,346,1,65.66,Cliente Perdido
9737166459620980047,4,1,65.65,Cliente Activo
3205462167547873078,118,1,65.6,Cliente en Riesgo
8261782903617301297,96,1,65.59,Cliente en Riesgo
2556052031008889697,255,1,65.58,Cliente Perdido
097021672781707916,256,1,65.58,Cliente Perdido
5563168194966233133,365,1,65.58,Cliente Perdido
2518379317255532090,84,2,65.56,Cliente en Riesgo
8790318308962815398,357,1,65.48,Cliente Perdido
7768308880358365308,328,1,65.46,Cliente Perdido
439986574557559228,319,1,65.45,Cliente Perdido
2467715895053922094,356,1,65.45,Cliente Perdido
1902004978039013090,344,1,65.39,Cliente Perdido
3228241194785096593,97,1,65.38,Cliente en Riesgo
0131875932724045086,249,1,65.37,Cliente Perdido
6697182263056162374,132,1,65.36,Cliente Perdido
3871891696772635172,205,1,65.36,Cliente Perdido
4750281434233359843,299,1,65.36,Cliente Perdido
3429044344493987799,162,1,65.36,Cliente Perdido
8343235523660453315,194,1,65.35,Cliente Perdido
1087485533219327918,72,1,65.33,Cliente en Riesgo
3252602877117379170,326,1,65.28,Cliente Perdido
3158193721801238039,224,1,65.15,Cliente Perdido
1389079324085467409,356,1,65.15,Cliente Perdido
1758112154920698235,52,1,65.15,Cliente Activo
9076419614508247108,13,1,65.1,Cliente Activo
8885678008062348404,211,1,64.99,Cliente Perdido
0312226371899637611,28,1,64.99,Cliente Activo
1986045889598602804,246,1,64.99,Cliente Perdido
6966023444510052421,235,1,64.99,Cliente Perdido
0014253006455543633,163,1,64.99,Cliente Perdido
2814253579769492109,213,1,64.99,Cliente Perdido
2050051246311654056,227,1,64.99,Cliente Perdido
8635761956186400931,205,1,64.99,Cliente Perdido
4655749242535722816,279,1,64.99,Cliente Perdido
0209588266013545629,130,1,64.99,Cliente Perdido
1836393666420378947,305,1,64.99,Cliente Perdido
4389802785459743912,303,1,64.99,Cliente Perdido
2704783568833269551,153,1,64.99,Cliente Perdido
2124048453506060621,244,1,64.99,Cliente Perdido
1193560579647206164,173,1,64.99,Cliente Perdido
6466445486619363515,266,1,64.99,Cliente Perdido
7626008159205100378,125,1,64.99,Cliente Perdido
4924742829648731109,216,2,64.98,Cliente Perdido
4257313700212414419,273,1,64.98,Cliente Perdido
1740096949560523754,207,2,64.98,Cliente Perdido
4742516716194612125,242,1,64.98,Cliente Perdido
3358419113788146391,167,1,64.98,Cliente Perdido
4119448635627172848,18,1,64.98,Cliente Activo
241662707620167476,171,1,64.97,Cliente Perdido
0264336289575017383,314,1,64.97,Cliente Perdido
8447888804841685731,298,1,64.97,Cliente Perdido
4773136139891314201,243,1,64.97,Cliente Perdido
0166887489328887096,246,1,64.97,Cliente Perdido
2870406343834340351,53,1,64.96,Cliente Activo
4137166370863238915,131,1,64.96,Cliente Perdido
8147175075790536758,77,1,64.93,Cliente en Riesgo
1614193653421769557,101,1,64.91,Cliente en Riesgo
4726492604344692871,112,1,64.88,Cliente en Riesgo
3784608915391176306,21,1,64.86,Cliente Activo
9664379686822682449,41,1,64.85,Cliente Activo
6514103813474537949,182,1,64.78,Cliente Perdido
9303597515522078918,246,1,64.78,Cliente Perdido
5484192431501913475,49,1,64.77,Cliente Activo
8615021998775763953,82,1,64.76,Cliente en Riesgo
9833947383414672576,361,1,64.72,Cliente Perdido
8651984745544066931,315,1,64.59,Cliente Perdido
3844370939009340218,132,1,64.59,Cliente Perdido
4560048854801219223,130,1,64.59,Cliente Perdido
0552165022845624889,91,1,64.59,Cliente en Riesgo
9429712068285188439,39,1,64.58,Cliente Activo
9514997449000983414,271,1,64.57,Cliente Perdido
314623674794258357,1,1,64.55,Cliente Activo
3811054203560571366,34,1,64.53,Cliente Activo
9820981713611818804,64,1,64.52,Cliente en Riesgo
5567359390625542326,330,1,64.47,Cliente Perdido
2841388694787862215,323,1,64.45,Cliente Perdido
9583857723785815226,296,1,64.41,Cliente Perdido
8532055883431477965,79,2,64.38,Cliente en Riesgo
8987973920515725045,343,1,64.34,Cliente Perdido
6507463560361845015,230,1,64.29,Cliente Perdido
2677639396530855017,337,1,64.21,Cliente Perdido
8529782523786367764,357,1,64.21,Cliente Perdido
3948753572772915413,3,1,64.17,Cliente Activo
0309385525240537775,101,1,64.17,Cliente en Riesgo
0027729301290398668,196,1,64.17,Cliente Perdido
2515101276262863682,341,1,64.15,Cliente Perdido
36419370338727902,351,1,64.15,Cliente Perdido
1655187180977818687,42,1,64.11,Cliente Activo
562325699784469979,244,1,64.1,Cliente Perdido
7115815619589342932,7,1,64.1,Cliente Activo
4175693739550513271,4,1,64.07,Cliente Activo
3702724178788313621,343,1,64.05,Cliente Perdido
0173142935390182524,346,1,64.03,Cliente Perdido
5480128586099490735,182,1,63.99,Cliente Perdido
6976087133861419230,177,1,63.99,Cliente Perdido
1075314772722686078,262,1,63.99,Cliente Perdido
1051896220301954151,2,1,63.99,Cliente Activo
7983896832980033675,236,1,63.99,Cliente Perdido
531400332110604167,230,1,63.99,Cliente Perdido
5245309370233486788,229,1,63.99,Cliente Perdido
4273477250072591183,222,1,63.99,Cliente Perdido
897566953286247040,216,1,63.99,Cliente Perdido
5310174210774227909,61,1,63.99,Cliente en Riesgo
612931240198528311,301,1,63.99,Cliente Perdido
5218796402079832996,307,1,63.99,Cliente Perdido
7344052172589114599,235,1,63.99,Cliente Perdido
4013826819302935041,224,1,63.99,Cliente Perdido
779742490071283583,249,1,63.99,Cliente Perdido
916418463050257488,241,1,63.99,Cliente Perdido
148720899219079299,365,1,63.99,Cliente Perdido
0738603250513383829,155,1,63.99,Cliente Perdido
8635032301713979066,228,1,63.99,Cliente Perdido
3230704866307301165,153,1,63.99,Cliente Perdido
9372380334741229572,42,1,63.99,Cliente Activo
0975975497732415345,73,1,63.98,Cliente en Riesgo
9014136210132782367,245,1,63.98,Cliente Perdido
2794411975075446224,224,1,63.97,Cliente Perdido
0071731629789524187,308,1,63.97,Cliente Perdido
403789659645595849,19,2,63.97,Cliente Leal
3293157709434919719,150,1,63.97,Cliente Perdido
2217355463780107340,127,1,63.97,Cliente Perdido
5513418547926815153,177,1,63.97,Cliente Perdido
3224127593419927949,246,1,63.97,Cliente Perdido
1790630358090197146,25,1,63.97,Cliente Activo
6360297512415625815,168,1,63.97,Cliente Perdido
7229994429253580812,136,2,63.97,Cliente Perdido
402676978143600773,267,1,63.96,Cliente Perdido
054873055567921661,92,1,63.96,Cliente en Riesgo
651435875392157361,225,2,63.96,Cliente Perdido
04638983005167591,206,1,63.96,Cliente Perdido
9963197880398595287,27,2,63.959999999999994,Cliente Leal
4032954879849580629,229,1,63.95,Cliente Perdido
0682695636245631382,268,1,63.9,Cliente Perdido
0280589015308186459,1,1,63.88,Cliente Activo
0053010816158486672,167,1,63.78,Cliente Perdido
2264449357397393917,84,1,63.77,Cliente en Riesgo
953713676730854570,9,2,63.61,Cliente Leal
4921988083628435819,49,1,63.59,Cliente Activo
5556519873090300831,293,1,63.58,Cliente Perdido
5231905669936168317,252,1,63.57,Cliente Perdido
3897097305375760587,331,1,63.55,Cliente Perdido
0773667646845315582,243,1,63.49,Cliente Perdido
554532408320415638,338,1,63.48,Cliente Perdido
0326671467950015369,3,1,63.43,Cliente Activo
0760185147017673561,94,1,63.38,Cliente en Riesgo
5473881678861602565,151,1,63.36,Cliente Perdido
3087800167641443127,179,1,63.32,Cliente Perdido
7132281175644969879,356,1,63.24,Cliente Perdido
543368443296403226,19,1,63.18,Cliente Activo
4239174393004519889,341,1,63.17,Cliente Perdido
5039309429901019811,98,1,63.0,Cliente en Riesgo
8163699947659294653,159,1,62.99,Cliente Perdido
0869298894715045644,188,1,62.99,Cliente Perdido
8091284002796565569,220,1,62.99,Cliente Perdido
5084913179068675208,260,1,62.99,Cliente Perdido
7519685296264433379,100,1,62.99,Cliente en Riesgo
9524801176083053157,105,1,62.99,Cliente en Riesgo
2773403605706356104,270,1,62.99,Cliente Perdido
5378279160532453494,136,1,62.99,Cliente Perdido
8722134795757149550,212,1,62.99,Cliente Perdido
1856789034184748379,266,1,62.99,Cliente Perdido
8951303541866316338,250,1,62.99,Cliente Perdido
3187576245078798783,162,1,62.99,Cliente Perdido
689975324856739942,284,1,62.99,Cliente Perdido
5704821890864354463,235,1,62.99,Cliente Perdido
6356814303168580391,173,1,62.99,Cliente Perdido
2668364690542030763,189,1,62.99,Cliente Perdido
923997752068871551,214,1,62.99,Cliente Perdido
1381206547001299402,137,1,62.98,Cliente Perdido
2105686286348643381,347,1,62.98,Cliente Perdido
9605564341819923809,315,1,62.98,Cliente Perdido
9972597816595372004,235,1,62.98,Cliente Perdido
7010415006216076512,337,1,62.98,Cliente Perdido
5948399215486527929,230,1,62.97,Cliente Perdido
2997672988390707183,240,1,62.97,Cliente Perdido
664885127935747173,172,1,62.97,Cliente Perdido
8099100389239339471,178,1,62.97,Cliente Perdido
903821245365156924,233,1,62.96,Cliente Perdido
4178895217253469173,228,1,62.96,Cliente Perdido
7082731874084361787,316,1,62.96,Cliente Perdido
8688274309849590379,224,1,62.96,Cliente Perdido
5652101550786394440,105,1,62.96,Cliente en Riesgo
461223591546552456,361,1,62.95,Cliente Perdido
8166898430517779079,303,1,62.89,Cliente Perdido
4786162895403148605,48,2,62.89,Cliente Activo
4005605575873365444,341,1,62.89,Cliente Perdido
4835031132385744572,361,1,62.87,Cliente Perdido
67046950690742012,299,1,62.87,Cliente Perdido
8008255526797390672,265,1,62.87,Cliente Perdido
1520477897333305865,319,1,62.85,Cliente Perdido
6531277595713835073,347,1,62.69,Cliente Perdido
4348410205666534917,351,1,62.66,Cliente Perdido
2324511444137196326,335,1,62.61,Cliente Perdido
8519577869545508855,22,2,62.61,Cliente Leal
5342287440571105823,147,1,62.59,Cliente Perdido
3210940614315598786,111,1,62.59,Cliente en Riesgo
6995967173645019061,46,1,62.57,Cliente Activo
7032925674295119702,102,1,62.56,Cliente en Riesgo
9463806441056350498,55,1,62.56,Cliente Activo
8687950969845469175,253,1,62.56,Cliente Perdido
8322927237499215008,350,1,62.52,Cliente Perdido
80317544461352905,69,1,62.52,Cliente en Riesgo
9636457851469586874,351,1,62.52,Cliente Perdido
3820812913003047304,84,1,62.47,Cliente en Riesgo
1368203961991998767,57,2,62.46,Cliente Activo
2118542080997390034,67,1,62.45,Cliente en Riesgo
822220356335302003,141,1,62.44,Cliente Perdido
5640250262390805538,60,1,62.43,Cliente en Riesgo
3860895983574499248,218,1,62.38,Cliente Perdido
2245825143806185917,314,1,62.38,Cliente Perdido
3089403106365222780,41,1,62.37,Cliente Activo
4814060651494814938,98,1,62.36,Cliente en Riesgo
9952985751740974556,132,1,62.36,Cliente Perdido
463874227731644825,245,1,62.17,Cliente Perdido
8718443071348965186,15,1,62.17,Cliente Activo
7346307461579354249,225,1,62.16,Cliente Perdido
9138559110728352408,226,1,62.16,Cliente Perdido
0839560865423027275,209,1,62.16,Cliente Perdido
0631033932630241909,336,1,62.1,Cliente Perdido
3908289773281629421,355,1,62.09,Cliente Perdido
7530827035841642644,344,1,62.03,Cliente Perdido
9336440504907193236,21,1,62.03,Cliente Activo
987390821892515431,39,2,62.0,Cliente Activo
48315652365779540,135,1,61.99,Cliente Perdido
928839756281131178,265,1,61.99,Cliente Perdido
3378090868516348221,126,1,61.99,Cliente Perdido
7015114588825898873,138,1,61.99,Cliente Perdido
6214747534469142657,210,1,61.99,Cliente Perdido
8542066801226157721,148,1,61.99,Cliente Perdido
0161009524292009252,271,1,61.99,Cliente Perdido
1569663514316885370,41,1,61.99,Cliente Activo
0981418362280472767,311,1,61.99,Cliente Perdido
575603546892390824,166,1,61.99,Cliente Perdido
9293223521534878892,13,1,61.99,Cliente Activo
9930798771236875483,229,1,61.99,Cliente Perdido
3128896726987914881,244,1,61.99,Cliente Perdido
4011202411252216664,271,1,61.99,Cliente Perdido
7053230033742909452,72,1,61.99,Cliente en Riesgo
2416466435320363096,234,1,61.99,Cliente Perdido
1551685942677239452,232,1,61.99,Cliente Perdido
4157301099254368232,289,1,61.99,Cliente Perdido
3978014163189358246,237,1,61.99,Cliente Perdido
3506641252508018377,249,1,61.99,Cliente Perdido
896420018503205883,227,1,61.99,Cliente Perdido
0738742613780622904,200,1,61.99,Cliente Perdido
2703316646520107056,99,1,61.99,Cliente en Riesgo
3545109447122075336,127,1,61.99,Cliente Perdido
6392933882994138879,236,1,61.99,Cliente Perdido
1366164390851974199,232,1,61.99,Cliente Perdido
6686381334657841223,1,1,61.98,Cliente Activo
5124393242439975020,248,1,61.98,Cliente Perdido
5084365397599422550,191,1,61.98,Cliente Perdido
6702410231065530921,192,1,61.98,Cliente Perdido
8337573900775639838,240,3,61.97,Cliente Perdido
9755564418432346621,313,1,61.97,Cliente Perdido
7256651340144904184,60,1,61.97,Cliente en Riesgo
5358347730935302771,242,1,61.97,Cliente Perdido
